event_id,trace_id,thread_id,occurred_at,actor,phase,payload,latency_ms,token_count,confidence,risk,path,verdict
a8ae2faf-ce7d-4b33-a4b0-edb7916dad93,unknown,,2026-01-16 23:46:30.435853+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
fcec70b9-7c55-4163-a9e8-73d5af5beca5,d835b894-d35b-48c4-b726-0c2443d36004,758,2026-01-16 23:46:33.989218+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 702}",,,,,,
3a9df40e-57dc-4c10-84ca-c097977edc6b,3375f525-7472-4d74-9c85-478b11edd324,758,2026-01-16 23:47:18.304777+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 27}",,,,,,
1e4cb464-ef76-4671-b76f-cd141a320a6d,3375f525-7472-4d74-9c85-478b11edd324,758,2026-01-16 23:47:18.331184+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.44,,NORMAL,APPROVE
4123c51f-2dbf-4671-8741-6b8a17cf897b,unknown,,2026-01-16 23:47:18.626121+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
7067a904-af94-4e12-af03-f237c34240f9,unknown,,2026-01-16 23:47:27.783082+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
48df87c8-e058-403d-b8f0-d6e5e6ee95ef,3375f525-7472-4d74-9c85-478b11edd324,758,2026-01-16 23:47:29.539644+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1081}",,,,,,
ca7becd6-0b72-40c9-98a4-d9d7a6f463ad,d9148844-3f7f-4ae8-af7a-5aa64bf40389,758,2026-01-17 14:07:25.213517+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 554}",,,,,,
36645ded-87f6-43e2-902e-2fc5b0419305,d9148844-3f7f-4ae8-af7a-5aa64bf40389,758,2026-01-17 14:07:25.246521+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
6298c76d-2390-4e07-86ad-90cc99d04699,unknown,,2026-01-17 14:07:26.925787+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
9cd938ff-7cd3-4c97-b163-67b41256ef7d,unknown,,2026-01-17 14:07:46.95009+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
a9161842-d992-4adb-beb8-7ada797a74e6,d9148844-3f7f-4ae8-af7a-5aa64bf40389,758,2026-01-17 14:07:49.035831+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1039}",,,,,,
bc96ec76-2e34-4307-bcbb-5d2a6636dbb1,803a0295-0330-43cd-a4a9-c5033a6f9344,758,2026-01-17 14:31:12.572113+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 238}",,,,,,
48760c54-0fc9-4aa6-a674-30050e77d3cd,803a0295-0330-43cd-a4a9-c5033a6f9344,758,2026-01-17 14:31:12.598189+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""medium""}",,,0.55,,NORMAL,APPROVE
5c7f1cff-67fd-40ef-a75a-3fd3bbde2cc5,unknown,,2026-01-17 14:31:12.643432+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
4743ded7-c1cd-4a3c-a5f4-d8939313b6ab,unknown,,2026-01-17 14:31:13.719461+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
196141a0-ec83-4784-ba4a-62603626bd25,unknown,,2026-01-17 14:31:35.724699+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
4436f198-3d92-41dc-bb9c-cef89db1974b,803a0295-0330-43cd-a4a9-c5033a6f9344,758,2026-01-17 14:31:37.830597+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 857}",,,,,,
d5eb8165-c666-4dd2-a11d-2ccd9b66f663,4bc03c48-d048-4755-bf1a-095c726dda0f,758,2026-01-17 14:33:39.176364+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 335}",,,,,,
48889526-3791-4c08-a68c-a30dafb1ba6e,4bc03c48-d048-4755-bf1a-095c726dda0f,758,2026-01-17 14:33:39.210336+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""medium""}",,,0.55,,BENCH,APPROVE
d7f11f89-771b-4c23-a68e-d75a88fe1ff1,unknown,,2026-01-17 14:33:39.54166+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
39f7c7b5-2e53-474a-b429-9a41ed605eb6,unknown,,2026-01-17 14:33:48.485494+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
43d878de-6d54-4829-a829-1a9f92191091,4bc03c48-d048-4755-bf1a-095c726dda0f,758,2026-01-17 14:33:55.72882+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1275}",,,,,,
9f3aed80-8eff-41ea-b6d8-74505d6e82b4,1eb84fba-17bf-4b83-91f9-1e3f84e942fa,758,2026-01-17 14:36:08.774199+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 1155}",,,,,,
4fecfbae-fe10-4a4d-be25-f4ff9809e0c8,1eb84fba-17bf-4b83-91f9-1e3f84e942fa,758,2026-01-17 14:36:08.79242+09,YUA,decision,"{""anchors"": [""IMPLEMENT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,1,,BENCH,APPROVE
2df1e0ce-c5ff-488d-a646-b73feedd20ad,unknown,,2026-01-17 14:36:09.10174+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
3ddb9cce-1a4e-43f3-bb04-a99946634d1a,unknown,,2026-01-17 14:36:16.726458+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
3b107b9f-dae0-4dd8-9672-5520bda3ba36,1eb84fba-17bf-4b83-91f9-1e3f84e942fa,758,2026-01-17 14:36:19.874399+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 878}",,,,,,
07ca096e-3c84-4e06-84b0-4051de2ce005,fc036cd9-a75b-4920-80fb-aefe79c9f7a7,758,2026-01-17 14:39:38.877977+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 28}",,,,,,
d79a9e20-e88f-4fc8-a4a2-bb732f4f439d,fc036cd9-a75b-4920-80fb-aefe79c9f7a7,758,2026-01-17 14:39:38.893476+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.2,,NORMAL,APPROVE
5934585d-c9bd-401f-8d9e-741d2a05e514,unknown,,2026-01-17 14:39:39.236246+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
a58b6a2c-8bd3-49fe-a24b-7f07a4aca89c,unknown,,2026-01-17 14:39:42.424747+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
d5f65754-b2ff-4bbe-a126-975d498d5afc,fc036cd9-a75b-4920-80fb-aefe79c9f7a7,758,2026-01-17 14:39:44.722575+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 208}",,,,,,
f0d95d85-5542-4f27-af49-1ba924b7066d,c61758ac-46f8-43d5-8a54-42988e90544d,758,2026-01-17 14:50:07.660955+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 3068}",,,,,,
d770b9c8-338c-410e-9736-98b5ba80b0ff,c61758ac-46f8-43d5-8a54-42988e90544d,758,2026-01-17 14:50:08.308784+09,YUA,decision,"{""anchors"": [""IMPLEMENT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,1,,NORMAL,APPROVE
4592aeac-2f2f-4969-86d7-9cccb3cac4f2,unknown,,2026-01-17 14:50:09.389715+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
9f04077b-bd5c-48dc-b3d1-f21e016d0042,unknown,,2026-01-17 14:50:17.263223+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
3f2b9aa2-4ad5-4155-9f8d-868f106b16f5,c61758ac-46f8-43d5-8a54-42988e90544d,758,2026-01-17 14:50:20.88553+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 963}",,,,,,
d997bc5b-cf90-4512-ba9b-075babc4286c,37f6bbe6-f3e7-44e0-993e-d197b6a8ab5f,758,2026-01-17 14:50:59.793391+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 3610}",,,,,,
f90f20da-f834-48c0-91c7-62bfe91c8530,37f6bbe6-f3e7-44e0-993e-d197b6a8ab5f,758,2026-01-17 14:50:59.811649+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.55,,NORMAL,APPROVE
7e11f9cd-ae5f-48ad-9052-e8f326eb51a7,unknown,,2026-01-17 14:51:00.114858+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
48c202bf-01d4-4bed-955d-3c85551439e0,unknown,,2026-01-17 14:51:07.439299+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
cdc2a040-bfec-4206-b480-678f8d4a6cfe,37f6bbe6-f3e7-44e0-993e-d197b6a8ab5f,758,2026-01-17 14:51:10.900099+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1564}",,,,,,
8458f9fc-c1a4-420c-a94d-280d08bf2d44,f7a7421a-d510-4101-a917-8274bc71ee9e,758,2026-01-17 15:01:18.484986+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 24}",,,,,,
1a095d1b-4200-4283-9313-38f9371ac584,f7a7421a-d510-4101-a917-8274bc71ee9e,758,2026-01-17 15:01:18.527094+09,YUA,decision,"{""anchors"": [], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.7,,NORMAL,APPROVE
175f2071-2565-4945-a000-6738ac351199,unknown,,2026-01-17 15:01:20.3439+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
561b1977-2a8d-4570-a8c9-b26fa874318a,f7a7421a-d510-4101-a917-8274bc71ee9e,758,2026-01-17 15:01:23.807338+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 29}",,,,,,
72c37abd-9f24-4488-9596-6dbcdcaa3535,0aae0b81-31cc-46d0-aa34-c31b3c205743,758,2026-01-17 15:03:56.748135+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 274}",,,,,,
001099b1-713e-42ab-949c-10da6f7460ae,0aae0b81-31cc-46d0-aa34-c31b3c205743,758,2026-01-17 15:03:56.781039+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""medium""}",,,0.55,,NORMAL,APPROVE
163bd186-217d-4272-b26d-71bd51fda495,unknown,,2026-01-17 15:03:57.17494+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
e47b2bad-bddd-4e99-bc9d-4891fd4eb212,unknown,,2026-01-17 15:03:59.08499+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
ba9df1a5-839f-4a5c-9201-8eb9d9c23ea0,0aae0b81-31cc-46d0-aa34-c31b3c205743,758,2026-01-17 15:04:01.283878+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 282}",,,,,,
ecfd15a2-e4ad-475e-b424-8455f43947fb,52f4d1d3-14f0-4849-a623-8cc4288dde77,758,2026-01-17 15:11:22.990686+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 32}",,,,,,
c59cd50b-3048-419a-b0b2-a3f7aa242819,52f4d1d3-14f0-4849-a623-8cc4288dde77,758,2026-01-17 15:11:23.010284+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.39,,NORMAL,APPROVE
54f65c14-2741-453e-89d7-f5b5309b11dc,unknown,,2026-01-17 15:11:24.105859+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
f2de08b4-58e0-44f9-88aa-02f9a96de555,unknown,,2026-01-17 15:11:30.795227+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
daa55144-1c35-4cf5-8e46-212f4ad8c3ab,52f4d1d3-14f0-4849-a623-8cc4288dde77,758,2026-01-17 15:11:49.150474+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1312}",,,,,,
848be7f5-58a5-4509-b6d1-88011e6c9b52,564173e5-03c6-4dd9-8889-40754e7681e5,758,2026-01-17 15:14:24.347857+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 1764}",,,,,,
b694cad3-3315-4b34-a7fd-8423f4826dc8,564173e5-03c6-4dd9-8889-40754e7681e5,758,2026-01-17 15:14:24.375977+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
f1fc9518-012c-42e0-bf2b-e5dd7e936487,unknown,,2026-01-17 15:14:24.803234+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
488c1cc1-57b3-41bb-ae69-88ae1efcb30e,unknown,,2026-01-17 15:14:34.152491+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
b1cfed6d-e1ec-411a-80d0-dc387500e479,564173e5-03c6-4dd9-8889-40754e7681e5,758,2026-01-17 15:14:35.505723+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1309}",,,,,,
20e15d89-32d3-4811-a26c-a33b447cfb83,bc2d34aa-6f47-49d3-920c-fcc1c20bbe3d,758,2026-01-17 15:17:04.605805+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 125}",,,,,,
a2dfc5b9-eb92-4415-9412-90b871182264,bc2d34aa-6f47-49d3-920c-fcc1c20bbe3d,758,2026-01-17 15:17:04.625619+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.39,,NORMAL,APPROVE
86cca36d-7f6a-4e42-9768-f01451cc81aa,unknown,,2026-01-17 15:17:04.923646+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
e5a4db56-9104-484e-b9cb-2b88f420accb,unknown,,2026-01-17 15:17:09.100726+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
649cb5e3-b1f8-48cf-833d-85848a84f2da,bc2d34aa-6f47-49d3-920c-fcc1c20bbe3d,758,2026-01-17 15:17:12.820873+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 392}",,,,,,
4d4ad4ae-cc49-4082-b08f-b300bf1d19ee,a4cdb23e-fc60-48f8-bb66-c2ad79cce1d6,758,2026-01-17 15:18:04.221027+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 179}",,,,,,
456eda28-5f2e-4075-968d-d3c37c2a5542,a4cdb23e-fc60-48f8-bb66-c2ad79cce1d6,758,2026-01-17 15:18:04.234636+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.55,,NORMAL,APPROVE
ec23d0fa-d719-4d1a-a734-e9b0034d2b49,unknown,,2026-01-17 15:18:04.263775+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
220da9e0-0fc4-4ab9-80ec-81a4d1de6f91,unknown,,2026-01-17 15:18:05.325566+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
7a069d06-4b43-417d-94b8-da3efcf16741,unknown,,2026-01-17 15:18:15.082118+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
e27a3940-d239-43d1-a3ab-ae6b07334465,a4cdb23e-fc60-48f8-bb66-c2ad79cce1d6,758,2026-01-17 15:18:16.707627+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1040}",,,,,,
deb7b52a-af12-4b7d-90e9-fb6a68b83192,d0e360c4-2b04-4d20-b9cb-6781a7ee68a3,758,2026-01-17 15:19:39.979179+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 101}",,,,,,
dfe456b5-30e1-4aa4-ae4f-100705af9850,d0e360c4-2b04-4d20-b9cb-6781a7ee68a3,758,2026-01-17 15:19:40.003129+09,YUA,decision,"{""anchors"": [""EXPAND_SCOPE""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.8,,NORMAL,APPROVE
0d6a2ba3-a76a-4c4f-a32e-324af5b9726b,unknown,,2026-01-17 15:19:40.306706+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
cc7a4b43-d2b9-46b6-95d5-c67fee25a73d,unknown,,2026-01-17 15:19:44.070999+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
fcba22fe-af51-48b7-8c49-5d9efcbac8ae,d0e360c4-2b04-4d20-b9cb-6781a7ee68a3,758,2026-01-17 15:19:46.957339+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 419}",,,,,,
ce71b6f7-f9f5-4143-a089-f65b2deb4ab0,9e058aa7-2f92-4843-b293-0008f7cce7ea,758,2026-01-17 15:20:10.667259+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 19}",,,,,,
afca1099-ca70-49a4-a5cf-51a42b28ead6,9e058aa7-2f92-4843-b293-0008f7cce7ea,758,2026-01-17 15:20:10.696384+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.19,,NORMAL,APPROVE
3bc80e63-1d77-4209-8660-7e684d763ec3,unknown,,2026-01-17 15:20:10.97878+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
5d6d0eea-09b3-40ec-8bac-edaf6f22d687,unknown,,2026-01-17 15:20:21.439953+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
a208a1ce-3716-4815-9102-570fbb89387c,9e058aa7-2f92-4843-b293-0008f7cce7ea,758,2026-01-17 15:20:22.994947+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1026}",,,,,,
6799a58a-5582-457e-b340-b9a761d9d3fb,d36431bc-0f56-48b1-ac46-ece8a4918399,758,2026-01-17 15:20:50.494558+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 801}",,,,,,
2281f45b-3a88-4c40-9dd5-9bf802117c86,d36431bc-0f56-48b1-ac46-ece8a4918399,758,2026-01-17 15:20:50.524621+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
546e32ea-903e-48b8-90da-74062a0130f8,unknown,,2026-01-17 15:20:50.553543+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
13bcf554-7a19-44d1-957c-d64664775106,unknown,,2026-01-17 15:20:50.830501+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
948276fc-594f-4369-ab70-7a291b684e49,unknown,,2026-01-17 15:20:57.557719+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
21948701-a3f7-4730-9332-8c6e8976dc7b,d36431bc-0f56-48b1-ac46-ece8a4918399,758,2026-01-17 15:20:59.18983+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 658}",,,,,,
c34ae67a-5390-408c-973e-e5fee5bf37ff,63ce37d7-4f77-4b5b-a836-1d098ef76f45,758,2026-01-17 15:21:47.042206+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 330}",,,,,,
4ecf176d-549a-49cc-9446-8554a697ce4a,63ce37d7-4f77-4b5b-a836-1d098ef76f45,758,2026-01-17 15:21:47.064979+09,YUA,decision,"{""anchors"": [""NEXT_STEP""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""medium""}",,,1,,NORMAL,APPROVE
533b3ba3-36a0-4341-986c-5c44b2840396,unknown,,2026-01-17 15:21:47.348282+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
fba1525f-86a9-4727-8a8a-cbea41a2e8cf,unknown,,2026-01-17 15:21:50.815408+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
a83493dc-d56c-4e93-8e09-60e9627ad84f,63ce37d7-4f77-4b5b-a836-1d098ef76f45,758,2026-01-17 15:21:54.163544+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 292}",,,,,,
f6759090-449f-4a50-845a-d716d3550074,3cb46a7e-c2d7-4f32-813a-6b1b664885fe,758,2026-01-17 15:22:08.987129+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 29}",,,,,,
e1c6a630-43c9-47d9-b92e-b571e9b16793,3cb46a7e-c2d7-4f32-813a-6b1b664885fe,758,2026-01-17 15:22:08.998572+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.41,,NORMAL,APPROVE
c27c021f-0114-43df-8851-12695536eca8,unknown,,2026-01-17 15:22:09.256311+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
dc1603a3-2cda-43fc-b1e1-e58cdd1dcdd4,unknown,,2026-01-17 15:22:13.972183+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
9f544ed7-f384-4716-8abc-fed79cf83857,3cb46a7e-c2d7-4f32-813a-6b1b664885fe,758,2026-01-17 15:22:16.88989+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 182}",,,,,,
bbe10395-35a1-4338-86a1-06942d497e71,47031558-8175-4044-b669-4fa7c5d16596,758,2026-01-17 15:25:02.642701+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 18}",,,,,,
